date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
22-01-2022 18:00,5,24.1,7.516666667,,779.4328,276.6226333,,,
22-01-2022 19:00,5,20.91666667,6.383333333,,757.4487,275.8384667,,,
22-01-2022 20:00,5,20.6,6.35,,759.8935,275.6816333,,,
22-01-2022 21:00,5,20.21666667,6.133333333,,754.7938,274.1133,,,
22-01-2022 22:00,5,21.01666667,6.483333333,,737.6229,274.2701333,,,
22-01-2022 23:00,5,19.35,6.05,,721.0059,274.9915667,,,
23-01-2022 00:00,5,19.23333333,6,,698.8117,275.3993333,,,
23-01-2022 01:00,5,18.75,6,,681.2015,274.4269667,,,
23-01-2022 02:00,5,18.31666667,5.85,,674.1536,274.6151667,,,
23-01-2022 03:00,5,19.56666667,6.116666667,,684.0474,274.6151667,,,
23-01-2022 04:00,5,17.95,5.6,,681.2588,274.5524333,,,
23-01-2022 05:00,5,18.23333333,5.7,,691.8402,273.4859667,,,
23-01-2022 06:00,5,18.35,5.783333333,,720.2419,274.5838,,,
23-01-2022 07:00,5,20.88333333,6.866666667,,749.1784,276.1835,,,
23-01-2022 08:00,5,30.56666667,10.96666667,,761.7271,276.5285333,,,
23-01-2022 09:00,5,30.25,10.91666667,,740.8126,275.2111333,,,
23-01-2022 10:00,5,36.9,13.8,,753.2276,277.6577333,,,
23-01-2022 11:00,5,34.48333333,12.86666667,,754.5264,277.7518333,,,
23-01-2022 12:00,5,32.85,12.15,,738.4442,276.4344333,,,
23-01-2022 13:00,5,35.2,12.98333333,,722.6867,277.5636333,,,
23-01-2022 14:00,5,35.76666667,13.21666667,,729.1998,277.2499667,,,
23-01-2022 15:00,5,31.63333333,11.31666667,,725.6281,276.7794667,,,
23-01-2022 16:00,5,30.33333333,10.76666667,,741.5002,276.654,,,
23-01-2022 17:00,5,24.86666667,8.5,,752.6546,276.3717,,,
23-01-2022 18:00,5,20.91666667,6.766666667,,776.9498,274.0819333,,,
23-01-2022 19:00,5,20.01666667,6.6,,784.5134,275.5248,,,
23-01-2022 20:00,5,19.41666667,6.516666667,,791.1411,275.4307,,,
23-01-2022 21:00,5,18.61666667,6,,774.2567,274.6151667,,,
23-01-2022 22:00,5,17.65,5.55,,744.6708,274.3015,,,
23-01-2022 23:00,5,16.81666667,5.366666667,,715.1995,274.7406333,,,
24-01-2022 00:00,5,16.3,5.316666667,,708.1898,274.8033667,,,
24-01-2022 01:00,5,18.31666667,5.716666667,,694.285,273.5487,,,
24-01-2022 02:00,5,18.53333333,5.9,,692.4514,273.6428,,,
24-01-2022 03:00,5,17.18333333,5.55,,694.1513,274.6465333,,,
24-01-2022 04:00,5,17.06666667,5.383333333,,692.5469,273.6741667,,,
24-01-2022 05:00,5,18.86666667,6.033333333,,702.6699,275.3052333,,,
24-01-2022 06:00,5,16.86666667,5.483333333,,765.9864,274.3328667,,,
24-01-2022 07:00,5,21.85,7.25,,809.9546,275.3993333,,,
24-01-2022 08:00,5,28.21666667,10.01666667,,809.1333,276.4030667,,,
24-01-2022 09:00,5,61.16666667,23.96666667,,793.0129,275.9953,,,
24-01-2022 10:00,5,57.4375,22.54166667,,764,276.065875,,,
24-01-2022 11:00,5,58.36666667,23.06666667,,863.4919,279.5397333,,,
24-01-2022 12:00,5,64.28333333,25.55,,868.2669,280.0416,,,
24-01-2022 13:00,5,78.06666667,31.03333333,,939.9492,281.9863333,,,
24-01-2022 14:00,5,91.45,36.61666667,,962.7928,282.5823,,,
24-01-2022 15:00,5,97.81666667,38.3,,1001.6231,280.6375667,,,
24-01-2022 16:00,5,89.35,35.01666667,,935.3079,280.1043333,,,
24-01-2022 17:00,5,64.13333333,24.9,,995.301,279.3515333,,,
24-01-2022 18:00,5,25,8.683333333,,817.5182,278.2223333,,,
24-01-2022 19:00,5,21.95,7.45,,788.0469,277.2813333,,,
24-01-2022 20:00,5,23.16666667,7.916666667,,741.2519,277.8459333,,,
24-01-2022 21:00,5,21.06666667,7.116666667,,740.5834,277.1558667,,,
24-01-2022 22:00,5,21.56666667,7,,726.1247,276.9990333,,,
24-01-2022 23:00,5,21.2,7.1,,691.3627,278.3791667,,,
25-01-2022 00:00,5,21.56666667,7.4,,677.5534,277.5636333,,,
25-01-2022 01:00,5,20.46666667,6.85,,670.4864,276.9990333,,,
25-01-2022 02:00,5,21.71666667,7.3,,687.0843,277.4381667,,,
25-01-2022 03:00,5,21.83333333,7.283333333,,688.1921,276.0266667,,,
25-01-2022 04:00,5,20.36666667,6.783333333,,710.138,277.0931333,,,
25-01-2022 05:00,5,21.25,7.366666667,,712.3154,278.0968667,,,
25-01-2022 06:00,5,22.7,7.8,,740.7171,277.8459333,,,
25-01-2022 07:00,5,27.45,9.666666667,,772.977,277.8773,,,
25-01-2022 08:00,5,42.56666667,15.88333333,,757.7161,278.3164333,,,
25-01-2022 09:00,5,52.28333333,20.11666667,,788.1424,278.5673667,,,
25-01-2022 10:00,5,57.9,22.58333333,,747.6122,278.3478,,,
25-01-2022 11:00,5,68.65,27.21666667,,782.5079,278.8810333,,,
25-01-2022 12:00,5,76.88333333,30.76666667,,813.7364,280.6062,,,
25-01-2022 13:00,5,88.53333333,35.68333333,,929.3105,280.1984333,,,
25-01-2022 14:00,5,62.66666667,24.6,,897.2225,278.5987333,,,
25-01-2022 15:00,5,49.93333333,19.06666667,,825.0245,279.5083667,,,
25-01-2022 16:00,5,39.41666667,14.61666667,,761.9754,278.5987333,,,
25-01-2022 17:00,5,36.21666667,13.41666667,,851.096,277.7204667,,,
25-01-2022 18:00,5,35.23333333,12.86666667,,844.3155,277.4381667,,,
25-01-2022 19:00,5,35.31666667,12.86666667,,799.2204,277.1872333,,,
25-01-2022 20:00,5,33.16666667,11.96666667,,740.9463,277.9714,,,
25-01-2022 21:00,5,30.36666667,10.88333333,,733.8984,277.9086667,,,
25-01-2022 22:00,5,29.88333333,10.51666667,,724.4439,277.6577333,,,
25-01-2022 23:00,5,29.45,10.4,,698.4679,277.2813333,,,
26-01-2022 00:00,5,27.58333333,9.7,,676.3883,277.5322667,,,
26-01-2022 01:00,5,26.08333333,9.216666667,,669.7797,277.5636333,,,
26-01-2022 02:00,5,26.3,8.883333333,,671.1931,277.3127,,,
26-01-2022 03:00,5,28.91666667,9.783333333,,674.8985,276.8735667,,,
26-01-2022 04:00,5,28,9.466666667,,685.0215,277.6891,,,
26-01-2022 05:00,5,28.4,9.533333333,,697.3983,278.1596,,,
26-01-2022 06:00,5,29.35,9.966666667,,751.7187,276.9049333,,,
26-01-2022 07:00,5,38.73333333,14.13333333,,807.166,277.7518333,,,
26-01-2022 08:00,5,67.01666667,26.33333333,,890.0982,277.4695333,,,
26-01-2022 09:00,5,92.4,37.15,,891.206,277.9714,,,
26-01-2022 10:00,5,107.2166667,43.26666667,,858.8697,279.7906667,,,
26-01-2022 11:00,5,96.75,39.33333333,,839.8843,280.9826,,,
26-01-2022 12:00,5,93.7,38,,813.087,279.7593,,,
26-01-2022 13:00,5,84.13333333,33.76666667,,804.683,279.1319667,,,
26-01-2022 14:00,5,96.48333333,36.68333333,,899.9729,280.7003,,,
26-01-2022 15:00,5,104.95,38.41666667,,955.8022,280.1043333,,,
26-01-2022 16:00,5,50.55,19.13333333,,885.9535,277.0931333,,,
26-01-2022 17:00,5,36.41666667,12.95,,851.2488,277.9714,,,
26-01-2022 18:00,5,33.51666667,11.86666667,,874.2834,277.9400333,,,
26-01-2022 19:00,5,30.01666667,10.31666667,,815.3599,276.8108333,,,
26-01-2022 20:00,5,29.01666667,9.966666667,,799.9462,277.6891,,,
26-01-2022 21:00,5,28.01666667,9.45,,762.8922,277.2499667,,,
26-01-2022 22:00,5,26.61666667,8.85,,741.9395,277.5322667,,,
26-01-2022 23:00,5,26.76666667,8.916666667,,716.0972,277.3127,,,
27-01-2022 00:00,5,27.83333333,9.266666667,,730.4413,277.6263667,,,
27-01-2022 01:00,5,30.5,10.46666667,,785.4875,276.9990333,,,
27-01-2022 02:00,5,31.05,10.7,,794.2544,278.0968667,,,
27-01-2022 03:00,5,27.63333333,9.216666667,,768.1829,276.6226333,,,
27-01-2022 04:00,5,25.65,8.533333333,,747.4976,276.6226333,,,
27-01-2022 05:00,5,34.55,12.16666667,,750.0952,277.0617667,,,
27-01-2022 06:00,5,42.21666667,15.56666667,,779.7575,274.8033667,,,
27-01-2022 07:00,5,104.55,41,,900.3358,274.9602,,,
27-01-2022 08:00,5,92.63333333,36.98333333,,949.3655,276.6853667,,,
27-01-2022 09:00,5,112.6833333,45.43333333,,844.2582,279.5083667,,,
27-01-2022 10:00,5,111.4,45.3,,805.8672,280.7630333,,,
27-01-2022 11:00,5,91.86666667,37.1,,811.4635,280.9826,,,
27-01-2022 12:00,5,67.8,27.01666667,,769.9019,279.4456333,,,
27-01-2022 13:00,5,46.13333333,18.01666667,,712.0671,279.5397333,,,
27-01-2022 14:00,5,44.65,17.13333333,,715.6388,280.418,,,
27-01-2022 15:00,5,42.36666667,15.85,,746.5235,279.8220333,,,
27-01-2022 16:00,5,52.31666667,19.8,,819.6956,280.5121,,,
27-01-2022 17:00,5,50.85,19.21666667,,843.456,278.9124,,,
27-01-2022 18:00,5,43.61666667,16.18333333,,791.9242,278.5046333,,,
27-01-2022 19:00,5,37.13333333,13.43333333,,797.3486,279.0378667,,,
27-01-2022 20:00,5,32.75,11.46666667,,784.4179,278.3164333,,,
27-01-2022 21:00,5,28.63333333,9.716666667,,765.528,278.9124,,,
27-01-2022 22:00,5,29.41666667,10.06666667,,756.7802,278.5673667,,,
27-01-2022 23:00,5,26.08333333,8.616666667,,731.1671,276.7481,,,
28-01-2022 00:00,5,25.05,8.183333333,,701.1037,278.0655,,,
28-01-2022 01:00,5,26.16666667,8.65,,695.5074,276.6226333,,,
28-01-2022 02:00,5,25.03333333,8.2,,714.9512,276.5599,,,
28-01-2022 03:00,5,31.55,10.86666667,,737.6802,277.0304,,,
28-01-2022 04:00,5,25.6,8.35,,715.6579,276.654,,,
28-01-2022 05:00,5,26.41666667,8.666666667,,742.3788,277.3754333,,,
28-01-2022 06:00,5,28.6,9.55,,791.9433,277.4695333,,,
28-01-2022 07:00,5,35.75,12.73333333,,901.1189,278.0027667,,,
28-01-2022 08:00,5,63.95,24.78333333,,1032.7943,278.3478,,,
28-01-2022 09:00,5,66.43333333,26.1,,1033.2718,278.3791667,,,
28-01-2022 10:00,5,76.41666667,30.58333333,,946.7488,278.2223333,,,
28-01-2022 11:00,5,70.98333333,28.41666667,,808.8277,279.0065,,,
28-01-2022 12:00,5,70.08333333,28.01666667,,799.5069,279.7593,,,
28-01-2022 13:00,5,60.8,23.45,,794.8847,280.3239,,,
28-01-2022 14:00,5,58.01666667,22.78333333,,810.8714,279.9161333,,,
28-01-2022 15:00,5,79.3,26.38333333,,872.8318,278.7555667,,,
28-01-2022 16:00,5,59.65,22.81666667,,893.6699,279.9475,,,
28-01-2022 17:00,5,55.86666667,21.61666667,,885.7052,278.5673667,,,
28-01-2022 18:00,5,55.16666667,21.26666667,,878.7528,278.5046333,,,
28-01-2022 19:00,5,57.66666667,22.31666667,,936.282,278.4419,,,
28-01-2022 20:00,5,68.26666667,26.9,,943.0816,276.7167333,,,
28-01-2022 21:00,5,81.38333333,32.55,,963.5568,278.7869333,,,
28-01-2022 22:00,5,39.9,14.7,,782.3551,277.9714,,,
28-01-2022 23:00,5,36.15,13.06666667,,739.6475,277.9086667,,,
29-01-2022 00:00,5,46.03333333,17.18333333,,726.9269,277.1245,,,
29-01-2022 01:00,5,43.53333333,16.2,,716.7848,277.5009,,,
29-01-2022 02:00,5,37.7,13.65,,700.5689,277.0304,,,
29-01-2022 03:00,5,36.1,12.73333333,,694.6479,276.5912667,,,
29-01-2022 04:00,5,33.2,11.55,,698.3533,276.1207667,,,
29-01-2022 05:00,5,31,10.65,,708.8774,277.1558667,,,
29-01-2022 06:00,5,35.63333333,12.68333333,,765.1651,276.8735667,,,
29-01-2022 07:00,5,38.13333333,13.78333333,,827.2019,275.8698333,,,
29-01-2022 08:00,5,46.06666667,17.3,,851.6499,278.2223333,,,
29-01-2022 09:00,5,44.51666667,16.65,,850.6758,277.8459333,,,
29-01-2022 10:00,5,56.41666667,21.95,,897.127,278.2537,,,
29-01-2022 11:00,5,65,25.73333333,,847.6007,279.2260667,,,
29-01-2022 12:00,5,69.05,27.43333333,,838.0507,280.1984333,,,
29-01-2022 13:00,5,70.38333333,27.91666667,,828.0232,280.3239,,,
29-01-2022 14:00,5,68.81666667,27.36666667,,777.4846,279.6024667,,,
29-01-2022 15:00,5,54.96666667,21.35,,744.0405,279.1947,,,
29-01-2022 16:00,5,43.95,16.48333333,,746.3134,279.1633333,,,
29-01-2022 17:00,5,38.51666667,14.03333333,,761.899,278.1596,,,
29-01-2022 18:00,5,39.08333333,14.31666667,,805.5043,278.0341333,,,
29-01-2022 19:00,5,33.3,11.78333333,,796.1071,276.2776,,,
29-01-2022 20:00,5,30.48333333,10.71666667,,765.6808,277.8773,,,
29-01-2022 21:00,5,29.61666667,10.23333333,,766.2347,277.6891,,,
29-01-2022 22:00,5,27.15,9.3,,742.608,277.6891,,,
29-01-2022 23:00,5,25.75,9,,707.0247,277.2499667,,,
30-01-2022 00:00,5,26.33333333,9.166666667,,690.9807,276.7794667,,,
30-01-2022 01:00,5,27.16666667,9.466666667,,679.1005,277.3440667,,,
30-01-2022 02:00,5,28.2,9.9,,674.1918,277.4381667,,,
30-01-2022 03:00,5,27.78333333,9.783333333,,677.4961,277.8773,,,
30-01-2022 04:00,5,27.56666667,9.616666667,,682.2711,277.1558667,,,
30-01-2022 05:00,5,26.81666667,9.316666667,,691.4964,275.7757333,,,
30-01-2022 06:00,5,24.58333333,8.483333333,,703.8159,274.7406333,,,
30-01-2022 07:00,5,22.53333333,7.583333333,,723.0496,277.3440667,,,
30-01-2022 08:00,5,32.13333333,11.53333333,,768.7559,277.1245,,,
30-01-2022 09:00,5,39.53333333,14.83333333,,756.6083,278.6301,,,
30-01-2022 10:00,5,41.23333333,15.7,,732.9816,278.7555667,,,
30-01-2022 11:00,5,45.93333333,17.71666667,,734.968,278.9751333,,,
30-01-2022 12:00,5,47.96666667,18.38333333,,720.3374,278.4419,,,
30-01-2022 13:00,5,46.25,17.76666667,,714.8939,279.4142667,,,
30-01-2022 14:00,5,48.56666667,18.75,,708.9729,278.8810333,,,
30-01-2022 15:00,5,43.03333333,16.3,,721.6362,278.536,,,
30-01-2022 16:00,5,37.78333333,14.06666667,,729.5245,279.2574333,,,
30-01-2022 17:00,5,32.8,12.03333333,,759.9508,278.4732667,,,
30-01-2022 18:00,5,29.5,10.6,,762.9113,278.5987333,,,
30-01-2022 19:00,5,25.08333333,8.783333333,,759.8744,278.1282333,,,
30-01-2022 20:00,5,23.68333333,8.116666667,,760.9631,277.4695333,,,
30-01-2022 21:00,5,21.58333333,7.166666667,,734.6624,278.2537,,,
30-01-2022 22:00,5,20.11666667,6.6,,720.3183,276.8108333,,,
30-01-2022 23:00,5,16.8,5.5,,694.2277,276.6853667,,,
31-01-2022 00:00,5,15.15,4.95,,682.9969,277.4381667,,,
31-01-2022 01:00,5,16.18333333,5.266666667,,682.9014,276.2148667,,,
31-01-2022 02:00,5,15.98333333,5.266666667,,678.9477,278.0027667,,,
31-01-2022 03:00,5,15.41666667,5.066666667,,679.3297,275.9639333,,,
31-01-2022 04:00,5,16.28333333,5.15,,681.5644,276.6853667,,,
31-01-2022 05:00,5,17.15,5.35,,680.8386,277.5636333,,,
31-01-2022 06:00,5,18.58333333,5.616666667,,681.9464,276.8108333,,,
31-01-2022 07:00,5,23.15,7.75,,704.408,278.6614667,,,
31-01-2022 08:00,5,28.53333333,10.4,,700.206,278.0027667,,,
31-01-2022 09:00,5,32.1,11.95,,698.6398,278.0968667,,,
31-01-2022 10:00,5,30.55,11.51666667,,693.5401,278.2850667,,,
31-01-2022 11:00,5,29.91666667,11.16666667,,696.004,278.7555667,,,
31-01-2022 12:00,5,33.23333333,12.6,,693.2345,279.7279333,,,
31-01-2022 13:00,5,31.23333333,11.56666667,,703.071,279.4456333,,,
31-01-2022 14:00,5,26.31666667,9.2,,703.4339,279.0692333,,,
31-01-2022 15:00,5,24.36666667,8.133333333,,698.3724,279.0065,,,
31-01-2022 16:00,5,25.73333333,8.866666667,,722.0564,278.9124,,,
31-01-2022 17:00,5,25.26666667,8.616666667,,737.4701,279.6024667,,,
31-01-2022 18:00,5,26.63333333,9.316666667,,749.293,279.1319667,,,
31-01-2022 19:00,5,30.75,10.8,,749.1402,278.2850667,,,
31-01-2022 20:00,5,26.65,9.083333333,,726.4112,278.3791667,,,
31-01-2022 21:00,5,27.06666667,9.316666667,,722.1137,277.4381667,,,
31-01-2022 22:00,5,26.51666667,9.016666667,,712.0671,278.1282333,,,
31-01-2022 23:00,5,25.73333333,8.633333333,,698.2196,277.3754333,,,
01-02-2022 00:00,5,28.98333333,10.06666667,,698.3533,277.6263667,,,
01-02-2022 01:00,5,27.75,9.516666667,,692.3559,277.2813333,,,
01-02-2022 02:00,5,30.51666667,10.56666667,,690.2358,277.1872333,,,
01-02-2022 03:00,5,29.05,9.95,,681.0296,277.5009,,,
01-02-2022 04:00,5,24.58333333,8.033333333,,675.949,276.7481,,,
01-02-2022 05:00,5,23.1,7.433333333,,673.1222,277.8145667,,,
01-02-2022 06:00,5,23.05,7.333333333,,679.387,276.5285333,,,
01-02-2022 07:00,5,27.53333333,9.383333333,,686.2248,277.7204667,,,
01-02-2022 08:00,5,34.16666667,12.75,,690.2549,278.3164333,,,
01-02-2022 09:00,5,35.7,13.4,,685.2889,278.536,,,
01-02-2022 10:00,5,32.85,12.55,,687.5427,279.3201667,,,
01-02-2022 11:00,5,29.7,11.08333333,,684.6968,278.0027667,,,
01-02-2022 12:00,5,27.9,10.46666667,,682.0801,279.0065,,,
01-02-2022 13:00,5,26.76666667,10.11666667,,692.0503,279.5083667,,,
01-02-2022 14:00,5,25.51666667,9.216666667,,696.8253,278.5987333,,,
01-02-2022 15:00,5,23.01666667,7.883333333,,698.1623,279.7906667,,,
01-02-2022 16:00,5,19.56666667,6.666666667,,708.3044,278.7242,,,
01-02-2022 17:00,5,19.56666667,6.583333333,,750.2289,279.2888,,,
01-02-2022 18:00,5,23.65,8.216666667,,783.2528,278.7555667,,,
01-02-2022 19:00,5,27.71666667,9.616666667,,779.5665,279.4142667,,,
01-02-2022 20:00,5,27.73333333,9.616666667,,779.8912,279.0378667,,,
01-02-2022 21:00,5,26.56666667,9.05,,759.3587,278.8496667,,,
01-02-2022 22:00,5,25.5,8.633333333,,728.6459,279.0692333,,,
01-02-2022 23:00,5,24.26666667,8.166666667,,708.3235,278.5673667,,,
02-02-2022 00:00,5,24.25,8.116666667,,690.9425,278.7242,,,
02-02-2022 01:00,5,23.28333333,7.75,,681.7363,277.9086667,,,
02-02-2022 02:00,5,23.93333333,7.95,,678.7949,277.2813333,,,
02-02-2022 03:00,5,23.71666667,7.766666667,,678.8713,277.8459333,,,
02-02-2022 04:00,5,23.38333333,7.65,,679.8454,276.4030667,,,
02-02-2022 05:00,5,23.46666667,7.7,,684.2766,276.9990333,,,
02-02-2022 06:00,5,21.93333333,7.483333333,,685.6709,277.3127,,,
02-02-2022 07:00,5,24,8.45,,694.4569,278.4732667,,,
02-02-2022 08:00,5,24,8.983333333,,691.2481,279.0378667,,,
02-02-2022 09:00,5,20.85,7.666666667,,688.746,278.0341333,,,
02-02-2022 10:00,5,16.36666667,5.933333333,,680.7049,278.8183,,,
02-02-2022 11:00,5,16.41666667,6,,672.1672,279.6652,,,
02-02-2022 12:00,5,17.38333333,6.15,,678.5848,280.1357,,,
02-02-2022 13:00,5,18.25,6.5,,690.6942,279.8534,,,
02-02-2022 14:00,5,19.73333333,7.1,,707.1202,280.2298,,,
02-02-2022 15:00,5,20.48333333,7.266666667,,698.7544,280.0729667,,,
02-02-2022 16:00,5,21.73333333,7.933333333,,711.093,280.2611667,,,
02-02-2022 17:00,5,23.7,8.416666667,,731.2053,279.7906667,,,
02-02-2022 18:00,5,23.98333333,8.366666667,,770.5513,277.6263667,,,
02-02-2022 19:00,5,25.46666667,8.95,,777.2554,278.0341333,,,
02-02-2022 20:00,5,24.75,8.716666667,,768.011,278.8183,,,
02-02-2022 21:00,5,24.4,8.5,,726.6022,276.654,,,
02-02-2022 22:00,5,23.11666667,8.116666667,,716.25,277.5636333,,,
02-02-2022 23:00,5,22.16393443,7.672131148,,700.9762623,277.4253115,,,
03-02-2022 00:00,5,21.1,7.283333333,,689.5482,277.7204667,,,
03-02-2022 01:00,5,21.58333333,7.616666667,,679.3679,278.0341333,,,
03-02-2022 02:00,5,22.73333333,7.716666667,,678.1837,277.2186,,,
03-02-2022 03:00,5,22.58333333,7.533333333,,681.6599,276.9990333,,,
03-02-2022 04:00,5,22.38333333,7.366666667,,685.9192,277.2186,,,
03-02-2022 05:00,5,23.13333333,7.616666667,,688.1157,276.7794667,,,
03-02-2022 06:00,5,23.6,7.783333333,,703.3002,277.595,,,
03-02-2022 07:00,5,31.75,11.38333333,,719.5925,278.0341333,,,
03-02-2022 08:00,5,37.55,14.11666667,,716.6702,278.1909667,,,
03-02-2022 09:00,5,36.61666667,13.98333333,,717.2241,278.6301,,,
03-02-2022 10:00,5,35.75,13.83333333,,725.6281,279.1947,,,
03-02-2022 11:00,5,32.61666667,12.68333333,,709.374,279.8534,,,
03-02-2022 12:00,5,30.25,11.58333333,,693.9794,280.0729667,,,
03-02-2022 13:00,5,29.88333333,11.38333333,,698.9263,279.8220333,,,
03-02-2022 14:00,5,32.63333333,12.36666667,,702.1924,279.2888,,,
03-02-2022 15:00,5,32.46666667,12.18333333,,703.4339,279.2888,,,
03-02-2022 16:00,5,27.7,10.26666667,,708.3999,279.5083667,,,
03-02-2022 17:00,5,26.43333333,9.483333333,,724.8259,278.3164333,,,
03-02-2022 18:00,5,24.96666667,8.633333333,,774.4095,278.6928333,,,
03-02-2022 19:00,5,23.25,8.066666667,,744.4034,278.0968667,,,
03-02-2022 20:00,5,24.05,8.233333333,,732.867,277.4068,,,
03-02-2022 21:00,5,24.18333333,8.3,,725.1315,278.5046333,,,
03-02-2022 22:00,5,25.25,8.566666667,,718.2555,278.1596,,,
03-02-2022 23:00,5,25.03333333,8.633333333,,720.4329,278.4732667,,,
04-02-2022 00:00,5,25.3,9.05,,721.2351,277.8459333,,,
04-02-2022 01:00,5,26.01666667,9.316666667,,721.7699,277.6263667,,,
04-02-2022 02:00,5,26.05,8.733333333,,690.9998,277.4695333,,,
04-02-2022 03:00,5,25.86666667,8.666666667,,683.8182,278.1282333,,,
04-02-2022 04:00,5,26.41666667,8.9,,695.6411,275.8384667,,,
04-02-2022 05:00,5,27.78333333,9.7,,701.352,277.1245,,,
04-02-2022 06:00,5,31.08333333,11.13333333,,739.0745,276.9990333,,,
04-02-2022 07:00,5,40.75,15.13333333,,761.6698,278.4419,,,
04-02-2022 08:00,5,46.21666667,17.95,,739.552,279.1006,,,
04-02-2022 09:00,5,42.35,16.53333333,,727.7291,278.8496667,,,
04-02-2022 10:00,5,37.85,14.71666667,,727.4044,278.6614667,,,
04-02-2022 11:00,5,32.6,12.55,,720.261,278.9751333,,,
04-02-2022 12:00,5,27.73333333,10.56666667,,692.9098,279.1633333,,,
04-02-2022 13:00,5,26.43333333,10.05,,681.0105,279.6652,,,
04-02-2022 14:00,5,29.51666667,11.05,,701.6385,278.4419,,,
04-02-2022 15:00,5,29.3,10.88333333,,706.8719,280.9512333,,,
04-02-2022 16:00,5,24.16666667,8.466666667,,710.3672,280.1357,,,
04-02-2022 17:00,5,22.26666667,7.55,,730.4795,278.3478,,,
04-02-2022 18:00,5,23.63333333,7.866666667,,750.9929,277.8773,,,
04-02-2022 19:00,5,25.26666667,8.516666667,,771.1052,279.0692333,,,
04-02-2022 20:00,5,23.91666667,7.7,,738.7689,277.9714,,,
04-02-2022 21:00,5,25.93333333,8.65,,748.529,277.3440667,,,
04-02-2022 22:00,5,25.38333333,8.466666667,,742.0732,278.4105333,,,
04-02-2022 23:00,5,23.58333333,7.85,,724.5967,278.3791667,,,
05-02-2022 00:00,5,23.45,7.716666667,,715.2186,277.1245,,,
05-02-2022 01:00,5,18.68333333,6.166666667,,703.6631,276.6226333,,,
05-02-2022 02:00,5,17.36666667,5.65,,697.2837,277.6891,,,
05-02-2022 03:00,5,15.71666667,5.05,,691.7256,278.0341333,,,
05-02-2022 04:00,5,21.05,6.833333333,,697.8185,276.7167333,,,
05-02-2022 05:00,5,23.6,7.65,,689.9684,276.6226333,,,
05-02-2022 06:00,5,22.91666667,7.45,,717.4724,277.1872333,,,
05-02-2022 07:00,5,26.18333333,9.116666667,,745.2438,279.0692333,,,
05-02-2022 08:00,5,32.45,12.08333333,,753.8579,277.9400333,,,
05-02-2022 09:00,5,27.9,10.38333333,,736.2668,279.5397333,,,
05-02-2022 10:00,5,24.5,9.05,,732.6569,277.2186,,,
05-02-2022 11:00,5,24.95,9.2,,712.1817,278.9437667,,,
05-02-2022 12:00,5,25.48333333,9.8,,702.8609,278.9437667,,,
05-02-2022 13:00,5,23.1,8.55,,724.8832,279.8220333,,,
05-02-2022 14:00,5,20.21666667,7.283333333,,712.8502,279.6965667,,,
05-02-2022 15:00,5,18.83333333,6.516666667,,708.228,280.5434667,,,
05-02-2022 16:00,5,23.78333333,8.216666667,,715.6961,280.3239,,,
05-02-2022 17:00,5,26.48333333,9.066666667,,733.7456,279.4456333,,,
05-02-2022 18:00,5,27.81666667,9.466666667,,748.2998,279.6338333,,,
05-02-2022 19:00,5,30.13333333,10.33333333,,772.5759,279.477,,,
05-02-2022 20:00,5,32.4,11.26666667,,770.4558,279.8220333,,,
05-02-2022 21:00,5,32.03333333,11.35,,737.3555,280.9198667,,,
05-02-2022 22:00,5,28.46666667,9.65,,723.1642,278.6928333,,,
05-02-2022 23:00,5,18.48333333,5.883333333,,695.5265,278.4732667,,,
06-02-2022 00:00,5,18.61666667,6.016666667,,691.611,277.5636333,,,
06-02-2022 01:00,5,18.23333333,5.816666667,,686.8933,277.1558667,,,
06-02-2022 02:00,5,17.31666667,5.716666667,,674.7648,277.7204667,,,
06-02-2022 03:00,5,17.05,5.6,,674.1536,278.2537,,,
06-02-2022 04:00,5,17.18333333,5.75,,678.7949,277.4381667,,,
06-02-2022 05:00,5,16.41666667,5.5,,685.9574,277.2813333,,,
06-02-2022 06:00,5,19.05,6.316666667,,727.8437,278.8496667,,,
06-02-2022 07:00,5,24.18333333,8.6,,723.9091,278.536,,,
06-02-2022 08:00,5,23.21666667,8.516666667,,740.6407,278.6301,,,
06-02-2022 09:00,5,27.66666667,10.4,,741.2901,279.0065,,,
06-02-2022 10:00,5,27.85,10.46666667,,753.7815,279.1633333,,,
06-02-2022 11:00,5,24.21666667,9.15,,707.1775,280.1043333,,,
06-02-2022 12:00,5,23.31666667,8.766666667,,699.5566,280.9198667,,,
06-02-2022 13:00,5,21.71666667,7.95,,691.5728,279.3515333,,,
06-02-2022 14:00,5,21.11666667,7.716666667,,697.0545,280.0102333,,,
06-02-2022 15:00,5,21.61666667,7.833333333,,717.6252,281.2335333,,,
06-02-2022 16:00,5,34.28333333,12.56666667,,762.9686,280.1043333,,,
06-02-2022 17:00,5,35.15,12.78333333,,769.8637,279.7906667,,,
06-02-2022 18:00,5,32.88333333,11.8,,879.0011,279.1319667,,,
06-02-2022 19:00,5,35.96666667,13.08333333,,806.5548,279.3829,,,
06-02-2022 20:00,5,32.03333333,11.55,,780.5215,278.8810333,,,
06-02-2022 21:00,5,29.8,10.55,,785.7931,280.3239,,,
06-02-2022 22:00,5,29.35,10.26666667,,740.698,278.9124,,,
06-02-2022 23:00,5,33.5,12.06666667,,716.5365,278.8810333,,,
